,Open,High,Low,Close,Volume
2025-12-16,62.80254151278845,63.2320804419297,62.24314481296112,62.992340087890625,3552300
2025-12-17,63.431868255445806,64.63057767793141,62.03336884840685,62.38299560546875,3907100
2025-12-18,63.6216623271552,63.93133108391043,62.482886101919725,62.872467041015625,3709200
2025-12-19,63.182136828781594,64.65056083297038,63.182136828781594,64.19105529785156,4757900
2025-12-22,65.19996291500642,65.849266998991,64.33090128953924,65.72940063476562,3119400
2025-12-23,65.72940445214869,66.26881836490716,65.38976528429876,65.88922882080078,3085400
2025-12-24,65.76935340636943,66.0590431658221,65.39975527492282,65.90921020507812,1344500
2025-12-26,65.90921259476994,66.16892815028181,65.62950660841975,66.08901977539062,1918300
2025-12-29,65.62950729848168,65.72940610526156,64.83037019270519,65.2798843383789,2442200
2025-12-30,65.57956382587749,66.32875913016122,64.8103857122693,64.93025970458984,2106700
2025-12-31,64.97021742754029,65.12005801200573,64.17107272453042,64.24099731445312,2300800
2026-01-02,65.33982054591151,67.48750755869288,64.9802062062105,67.15786743164062,4881600
2026-01-05,67.87709111478983,71.61308383047277,67.77719993238952,71.49320983886719,5283100
2026-01-06,71.86281730651766,72.88171958517192,71.1935303639766,72.80180358886719,4603800
2026-01-07,72.26237765200545,72.64197480076864,71.16355944385559,71.2634506225586,4163200
2026-01-08,71.25346722800425,71.46324099078676,69.46538692100086,70.08472442626953,4124100
2026-01-09,70.72404169282237,71.1835472440456,69.90492177608375,70.39439392089844,3796900
2026-01-12,70.30448652396555,71.36335443192979,70.02478815547992,70.71405029296875,2831400
2026-01-13,70.92382310179487,71.51318642431968,69.89492942266929,70.5142593383789,3637300
2026-01-14,70.30448464925793,71.32339453152458,69.25561579540549,71.27344512939453,5180500
2026-01-15,71.8228556094832,75.55884060042386,71.8228556094832,73.60094451904297,6760400
2026-01-16,73.97055024225774,73.99052542969407,71.9826799485648,73.28128814697266,4127400
2026-01-20,71.92274542116316,72.95163903210035,70.71404464182471,71.43327331542969,9304900
2026-01-21,71.9227478541574,76.88741652959469,70.81393821504244,75.71867370605469,10541600
2026-01-22,77.0372593394153,77.68655584601746,76.19815662715882,77.12715911865234,5989500
2026-01-23,76.82748581839832,78.47570941281545,76.82748581839832,77.49676513671875,8053400
2026-01-26,77.28698663786639,78.71545258790991,75.20921659758339,75.26914978027344,6292800
2026-01-27,75.33907652836646,75.92844745282292,74.43005687292124,75.39901733398438,4948800
2026-01-28,75.8485297710981,76.29804388657907,74.6198461695972,75.3690414428711,4695700
2026-01-29,76.35798881115208,77.46679848512568,73.45110733581352,75.57882690429688,3984800
2026-01-30,74.96947548418697,76.00835287256872,74.41007117366414,74.79965209960938,3412800
2026-02-02,74.60986757577692,77.8963386509954,73.02156952293953,75.18923950195312,6897600
2026-02-03,76.43789204566387,76.62769061782494,73.72081695917166,74.84960174560547,5481700
2026-02-04,74.86958043479211,74.96947923820773,71.63305887979375,73.3612060546875,8126300
2026-02-05,71.53316379585225,72.25239246244612,68.93595509409188,69.41543579101562,8775700
2026-02-06,71.81286403937571,74.7796785569711,70.92381958664821,74.50996398925781,4891400
2026-02-09,74.63983399146716,78.53565119840552,74.27022822152483,78.33586120605469,3909300
2026-02-10,77.7964353053824,79.09504350876723,75.97838839336876,77.1171646118164,5564600
2026-02-11,77.546707118629,77.76647229744144,74.7197492509486,76.26808166503906,3569200
2026-02-12,76.57774889320213,77.58665969457512,72.16248567949759,72.98160552978516,6887600
2026-02-13,72.92167740123328,75.17925475334692,71.43327817451645,74.6697998046875,4385100
2026-02-17,73.77076145788234,74.07044262274543,71.47323380503019,73.21136474609375,5587200
2026-02-18,73.39117505926966,75.40900444251795,73.21136787690425,74.81964111328125,4592200
2026-02-19,73.86067223138467,74.15036200500269,72.73187973052671,73.91061401367188,2459500
2026-02-20,73.56098846745115,74.66979811945684,73.08150774405927,74.32017517089844,2766800
2026-02-23,73.8606680048043,74.55991388648334,70.5741971184957,71.46324157714844,3814100
2026-02-24,70.97377278206365,72.70191237962078,70.07473687696019,71.84283447265625,3447100
2026-02-25,73.03155475410489,73.67086743468892,72.32231748724475,73.57097625732422,2898900
2026-02-26,73.60094269882471,74.50996231856674,72.25239275412136,74.47999572753906,3705500
2026-02-27,72.66000366210938,73.05000305175781,69.6500015258789,71.19000244140625,6182100
2026-03-02,69.22000122070312,73.37999725341797,68.56999969482422,71.66999816894531,5363800
2026-03-03,68.97000122070312,70.37999725341797,67.52999877929688,69.4000015258789,6824400
2026-03-04,70.5999984741211,71.06999969482422,68.44000244140625,69.1500015258789,4587300
2026-03-05,68.47000122070312,69.38999938964844,66.68000030517578,68.05000305175781,4681300
2026-03-06,66.30000305175781,67.41999816894531,65.2699966430664,66.69999694824219,5378700
2026-03-09,65.33999633789062,67.5,63.4900016784668,67.48999786376953,4969300
2026-03-10,67.68000030517578,69.98999786376953,66.68000030517578,68.5,4928600
